,uuid,move_number,white_move,black_move,white_time,black_time
15,01bd193e-74c6-11ed-a69d-78ac4409ff3c,16,Bg7,Qxh3,0:08:15.2,0:06:26.8
16,01bd193e-74c6-11ed-a69d-78ac4409ff3c,17,Qxf8+,Kd7,0:08:07.4,0:06:20.3
17,01bd193e-74c6-11ed-a69d-78ac4409ff3c,18,Qxa8,Qh2,0:08:05.8,0:06:13.7
18,01bd193e-74c6-11ed-a69d-78ac4409ff3c,19,Rg4,Nxc2+,0:07:53.8,0:06:06
19,01bd193e-74c6-11ed-a69d-78ac4409ff3c,20,Ke2,Nxa1,0:07:46.5,0:06:04.8
20,01bd193e-74c6-11ed-a69d-78ac4409ff3c,21,Bxf6,Qh3,0:07:42.2,0:05:45.9
21,01bd193e-74c6-11ed-a69d-78ac4409ff3c,22,Qxa7+,Kd6,0:07:29.5,0:05:43.9
22,01bd193e-74c6-11ed-a69d-78ac4409ff3c,23,Rd4+,Kc5,0:07:26.2,0:05:41.2
23,01bd193e-74c6-11ed-a69d-78ac4409ff3c,24,Rd7,Qg4+,0:07:16.3,0:05:36.7
24,01bd193e-74c6-11ed-a69d-78ac4409ff3c,25,Kd2,Qf4+,0:07:05.4,0:05:33.2
25,01bd193e-74c6-11ed-a69d-78ac4409ff3c,26,Ke2,Qxf6,0:07:03,0:05:26.9
26,01bd193e-74c6-11ed-a69d-78ac4409ff3c,27,Rxh7,Qe6+,0:06:56,0:05:18.4
27,01bd193e-74c6-11ed-a69d-78ac4409ff3c,28,Kf3,Qf5+,0:06:49.6,0:05:01
28,01bd193e-74c6-11ed-a69d-78ac4409ff3c,29,Kg3,Qxd3+,0:06:42.4,0:04:59.9
29,01bd193e-74c6-11ed-a69d-78ac4409ff3c,30,f3,Qxb1,0:06:36.3,0:04:58.6
30,01bd193e-74c6-11ed-a69d-78ac4409ff3c,31,Rb7,Qxb2,0:06:29.8,0:04:48.9
31,01bd193e-74c6-11ed-a69d-78ac4409ff3c,32,Kg4,Qg2+,0:06:17.7,0:04:46.1
32,01bd193e-74c6-11ed-a69d-78ac4409ff3c,33,Kf4,Qd2+,0:06:06.2,0:04:37.6
33,01bd193e-74c6-11ed-a69d-78ac4409ff3c,34,Kg4,Qd4+,0:06:03.2,0:04:25.2
34,01bd193e-74c6-11ed-a69d-78ac4409ff3c,35,Kg3,Qd6+,0:05:56.8,0:04:20.2
35,01bd193e-74c6-11ed-a69d-78ac4409ff3c,36,Kg4,Qe6+,0:05:50.8,0:04:16.5
36,01bd193e-74c6-11ed-a69d-78ac4409ff3c,37,Kg3,Qd6+,0:05:48.1,0:04:14.6
37,01bd193e-74c6-11ed-a69d-78ac4409ff3c,38,Kg4,Qe6+,0:05:46.1,0:04:12.8
38,01bd193e-74c6-11ed-a69d-78ac4409ff3c,39,Kf4,Qxa2,0:05:42.8,0:04:11.1
39,01bd193e-74c6-11ed-a69d-78ac4409ff3c,40,Qxa2,NaN,0:05:38.7,NaN
0,7ba24781-74c7-11ed-a69d-78ac4409ff3c,1,Nf3,e5,0:10:00,0:09:56.6
1,7ba24781-74c7-11ed-a69d-78ac4409ff3c,2,e4,Bc5,0:09:59.2,0:09:50.8
2,7ba24781-74c7-11ed-a69d-78ac4409ff3c,3,Bc4,Nc6,0:09:56.8,0:09:43.8
3,7ba24781-74c7-11ed-a69d-78ac4409ff3c,4,Nc3,d6,0:09:56.7,0:09:40.2
4,7ba24781-74c7-11ed-a69d-78ac4409ff3c,5,O-O,Bg4,0:09:56.6,0:09:36.8
5,7ba24781-74c7-11ed-a69d-78ac4409ff3c,6,g3,Bxf3,0:09:56.5,0:09:35
6,7ba24781-74c7-11ed-a69d-78ac4409ff3c,7,Qxf3,Nf6,0:09:55.9,0:09:28.2
7,7ba24781-74c7-11ed-a69d-78ac4409ff3c,8,d3,h5,0:09:50.1,0:09:19.2
8,7ba24781-74c7-11ed-a69d-78ac4409ff3c,9,Bg5,Ng4,0:09:42.8,0:09:12.8
9,7ba24781-74c7-11ed-a69d-78ac4409ff3c,10,Bxd8,NaN,0:09:35.9,NaN
0,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:58.6
1,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,2,Qh5,Nf6,0:09:58.1,0:09:46.8
2,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,3,Qxe5+,Be7,0:09:55,0:09:39.8
3,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,4,Qf5,d5,0:09:40.4,0:09:27.1
4,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,5,Qf4,dxe4,0:09:30.2,0:09:20.8
5,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,6,Nh3,Bd6,0:09:15.1,0:09:14.2
6,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,7,Qh4,O-O,0:09:08.7,0:09:02.2
7,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,8,Ng5,e3,0:09:04.8,0:08:49.4
8,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,9,dxe3,Bb4+,0:09:00,0:08:46.2
9,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,10,c3,Be7,0:08:51.8,0:08:39.8
10,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,11,e4,h6,0:08:43.6,0:08:37.9
11,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,12,Nf3,g5,0:08:24.4,0:08:28.5
12,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,13,Qg3,Bd6,0:08:14.6,0:08:07.9
13,ad8ee40c-74c7-11ed-a69d-78ac4409ff3c,14,Qh3,Bxh3,0:07:48.2,0:08:05.5
0,5df6a613-74c8-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:59.8
1,5df6a613-74c8-11ed-a69d-78ac4409ff3c,2,Nf3,Bc5,0:09:58.1,0:09:53.9
2,5df6a613-74c8-11ed-a69d-78ac4409ff3c,3,Nc3,Nc6,0:09:52.8,0:09:48
3,5df6a613-74c8-11ed-a69d-78ac4409ff3c,4,d4,Bxd4,0:09:49.2,0:09:43.8
4,5df6a613-74c8-11ed-a69d-78ac4409ff3c,5,Bg5,Nf6,0:09:36.8,0:09:33.3
5,5df6a613-74c8-11ed-a69d-78ac4409ff3c,6,Ne2,Bxb2,0:09:18,0:09:29.8
6,5df6a613-74c8-11ed-a69d-78ac4409ff3c,7,Rb1,Ba3,0:09:17.1,0:09:18.4
7,5df6a613-74c8-11ed-a69d-78ac4409ff3c,8,Rb3,Bc5,0:08:44.8,0:09:12
8,5df6a613-74c8-11ed-a69d-78ac4409ff3c,9,g4,Na5,0:08:34.2,0:09:05.8
9,5df6a613-74c8-11ed-a69d-78ac4409ff3c,10,Rb5,b6,0:08:32.4,0:08:56.7
10,5df6a613-74c8-11ed-a69d-78ac4409ff3c,11,Nxe5,Ba6,0:08:18.4,0:08:49.8
11,5df6a613-74c8-11ed-a69d-78ac4409ff3c,12,Rb2,O-O,0:08:14.5,0:08:41.1
12,5df6a613-74c8-11ed-a69d-78ac4409ff3c,13,Nd3,Ba3,0:08:12,0:08:31.3
13,5df6a613-74c8-11ed-a69d-78ac4409ff3c,14,Rb1,Re8,0:08:06.2,0:08:21.3
14,5df6a613-74c8-11ed-a69d-78ac4409ff3c,15,Nd4,Nxe4,0:07:53.4,0:08:08
15,5df6a613-74c8-11ed-a69d-78ac4409ff3c,16,Bg2,Qxg5,0:07:47.1,0:08:02.2
16,5df6a613-74c8-11ed-a69d-78ac4409ff3c,17,Bxe4,Qxg4,0:07:42.9,0:07:54.8
17,5df6a613-74c8-11ed-a69d-78ac4409ff3c,18,Qxg4,Bxd3,0:07:38.7,0:07:46.6
18,5df6a613-74c8-11ed-a69d-78ac4409ff3c,19,cxd3,Bc5,0:07:28.6,0:07:36.6
19,5df6a613-74c8-11ed-a69d-78ac4409ff3c,20,Kf1,Bxd4,0:07:23.9,0:07:33.1
20,5df6a613-74c8-11ed-a69d-78ac4409ff3c,21,Bxa8,Rxa8,0:07:20.3,0:07:27.3
21,5df6a613-74c8-11ed-a69d-78ac4409ff3c,22,Qxd7,Bc5,0:07:18.8,0:07:17.3
22,5df6a613-74c8-11ed-a69d-78ac4409ff3c,23,Re1,Nb7,0:07:12.4,0:07:00.5
23,5df6a613-74c8-11ed-a69d-78ac4409ff3c,24,Re8+,Rxe8,0:07:07.8,0:06:54.5
24,5df6a613-74c8-11ed-a69d-78ac4409ff3c,25,Qxe8+,Bf8,0:07:06.9,0:06:49.6
25,5df6a613-74c8-11ed-a69d-78ac4409ff3c,26,Kg2,g6,0:07:05.3,0:06:46
26,5df6a613-74c8-11ed-a69d-78ac4409ff3c,27,Re1,Nc5,0:06:58.9,0:06:41.2
27,5df6a613-74c8-11ed-a69d-78ac4409ff3c,28,Re7,Kg7,0:06:53.1,0:06:33.2
28,5df6a613-74c8-11ed-a69d-78ac4409ff3c,29,Qxf7+,Kh6,0:06:46.4,0:06:28.2
29,5df6a613-74c8-11ed-a69d-78ac4409ff3c,30,Qxf8+,Kg5,0:06:43.7,0:06:23.5
30,5df6a613-74c8-11ed-a69d-78ac4409ff3c,31,Rxh7,Nxd3,0:06:41.5,0:06:19.3
31,5df6a613-74c8-11ed-a69d-78ac4409ff3c,32,Qf3,Ne1+,0:06:35,0:06:11.3
32,5df6a613-74c8-11ed-a69d-78ac4409ff3c,33,Kg3,Nxf3,0:06:31.8,0:06:09.7
33,5df6a613-74c8-11ed-a69d-78ac4409ff3c,34,Kxf3,c5,0:06:30.2,0:06:02
34,5df6a613-74c8-11ed-a69d-78ac4409ff3c,35,Rxa7,c4,0:06:28.7,0:06:00.2
35,5df6a613-74c8-11ed-a69d-78ac4409ff3c,36,Rc7,b5,0:06:27,0:05:56.9
36,5df6a613-74c8-11ed-a69d-78ac4409ff3c,37,Rc5+,Kf6,0:06:23.5,0:05:49.8
37,5df6a613-74c8-11ed-a69d-78ac4409ff3c,38,Rxb5,c3,0:06:17.9,0:05:48.3
38,5df6a613-74c8-11ed-a69d-78ac4409ff3c,39,Rc5,c2,0:06:13.8,0:05:39
39,5df6a613-74c8-11ed-a69d-78ac4409ff3c,40,Rxc2,Kf5,0:06:09.4,0:05:36.4
40,5df6a613-74c8-11ed-a69d-78ac4409ff3c,41,a4,g5,0:06:07.6,0:05:32.5
41,5df6a613-74c8-11ed-a69d-78ac4409ff3c,42,Kg3,Ke6,0:06:05.1,0:05:29.1
42,5df6a613-74c8-11ed-a69d-78ac4409ff3c,43,a5,Kd7,0:06:05,0:05:27.8
43,5df6a613-74c8-11ed-a69d-78ac4409ff3c,44,a6,g4,0:06:04.9,0:05:23.3
44,5df6a613-74c8-11ed-a69d-78ac4409ff3c,45,a7,Kd8,0:06:04.8,0:05:18.7
45,5df6a613-74c8-11ed-a69d-78ac4409ff3c,46,a8=Q+,Kd7,0:06:00,0:05:16.5
46,5df6a613-74c8-11ed-a69d-78ac4409ff3c,47,Qa6,Kd8,0:05:58.8,0:05:14.1
47,5df6a613-74c8-11ed-a69d-78ac4409ff3c,48,Rb2,Ke7,0:05:55.6,0:05:11.9
48,5df6a613-74c8-11ed-a69d-78ac4409ff3c,49,Rb7+,Ke8,0:05:53.9,0:05:08
49,5df6a613-74c8-11ed-a69d-78ac4409ff3c,50,Qa8#,NaN,0:05:53.8,NaN
0,b21c2248-74c9-11ed-a69d-78ac4409ff3c,1,e4,e5,0:09:58.8,0:09:58.4
1,b21c2248-74c9-11ed-a69d-78ac4409ff3c,2,Nf3,Bc5,0:09:55.7,0:09:55.3
2,b21c2248-74c9-11ed-a69d-78ac4409ff3c,3,Nxe5,Qh4,0:09:53.1,0:09:53.3
3,b21c2248-74c9-11ed-a69d-78ac4409ff3c,4,g3,Qxe4+,0:09:30.8,0:09:49.9
4,b21c2248-74c9-11ed-a69d-78ac4409ff3c,5,Qe2,Qxh1,0:09:18.7,0:09:46.3
5,b21c2248-74c9-11ed-a69d-78ac4409ff3c,6,Qh5,Qg1,0:08:55.5,0:09:32.8
6,b21c2248-74c9-11ed-a69d-78ac4409ff3c,7,Qxf7+,Kd8,0:08:50.2,0:09:26
7,b21c2248-74c9-11ed-a69d-78ac4409ff3c,8,Qf8+,Bxf8,0:08:45.8,0:09:23.9
0,59d6df20-74e5-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:59.1
1,59d6df20-74e5-11ed-a69d-78ac4409ff3c,2,Qh5,Qf6,0:09:58.1,0:09:26.2
2,59d6df20-74e5-11ed-a69d-78ac4409ff3c,3,Bc4,Bb4,0:09:54.7,0:09:00.1
3,59d6df20-74e5-11ed-a69d-78ac4409ff3c,4,Nf3,Nh6,0:09:34.2,0:08:43.8
4,59d6df20-74e5-11ed-a69d-78ac4409ff3c,5,O-O,d6,0:09:30.1,0:08:32.3
5,59d6df20-74e5-11ed-a69d-78ac4409ff3c,6,Ng5,O-O,0:09:26.3,0:08:14.2
6,59d6df20-74e5-11ed-a69d-78ac4409ff3c,7,Re1,Bc5,0:09:17.8,0:07:59.1
7,59d6df20-74e5-11ed-a69d-78ac4409ff3c,8,d3,Qxf2+,0:09:05.8,0:07:55.3
8,59d6df20-74e5-11ed-a69d-78ac4409ff3c,9,Kh1,Qxe1#,0:08:53.7,0:07:53.2
0,d697361f-74e5-11ed-a69d-78ac4409ff3c,1,e4,e5,0:09:59.1,0:09:57.8
1,d697361f-74e5-11ed-a69d-78ac4409ff3c,2,d4,exd4,0:09:52.6,0:09:55.3
2,d697361f-74e5-11ed-a69d-78ac4409ff3c,3,Bc4,Bc5,0:09:45,0:09:50.6
3,d697361f-74e5-11ed-a69d-78ac4409ff3c,4,Qh5,Qf6,0:09:43.1,0:09:41.4
4,d697361f-74e5-11ed-a69d-78ac4409ff3c,5,f3,Nc6,0:09:33.4,0:09:31.6
5,d697361f-74e5-11ed-a69d-78ac4409ff3c,6,Qxc5,d6,0:09:31.1,0:09:14.3
6,d697361f-74e5-11ed-a69d-78ac4409ff3c,7,Qd5,Nb4,0:09:22,0:09:09.4
7,d697361f-74e5-11ed-a69d-78ac4409ff3c,8,Qb5+,Nc6,0:08:56.2,0:08:57.3
8,d697361f-74e5-11ed-a69d-78ac4409ff3c,9,Nd2,a6,0:08:28.5,0:08:53.3
9,d697361f-74e5-11ed-a69d-78ac4409ff3c,10,Qb3,Qg5,0:08:25.5,0:08:39.5
10,d697361f-74e5-11ed-a69d-78ac4409ff3c,11,g4,Qh4+,0:08:12.7,0:08:32.5
11,d697361f-74e5-11ed-a69d-78ac4409ff3c,12,Kf1,Qh3+,0:08:08.6,0:08:25.8
12,d697361f-74e5-11ed-a69d-78ac4409ff3c,13,Nxh3,NaN,0:08:06.3,NaN
0,60eda335-74e6-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:59.2
1,60eda335-74e6-11ed-a69d-78ac4409ff3c,2,Qh5,Nc6,0:09:58.3,0:09:57.2
2,60eda335-74e6-11ed-a69d-78ac4409ff3c,3,Bb5,Bc5,0:09:52,0:09:50.9
3,60eda335-74e6-11ed-a69d-78ac4409ff3c,4,c3,Qf6,0:09:33.2,0:09:45.1
4,60eda335-74e6-11ed-a69d-78ac4409ff3c,5,d4,Nxd4,0:09:27.2,0:09:38
5,60eda335-74e6-11ed-a69d-78ac4409ff3c,6,cxd4,Bxd4,0:09:25.7,0:09:35.8
6,60eda335-74e6-11ed-a69d-78ac4409ff3c,7,Nf3,Bc5,0:09:02.7,0:09:23.6
7,60eda335-74e6-11ed-a69d-78ac4409ff3c,8,Nxe5,Qxf2+,0:08:54.1,0:09:18.1
8,60eda335-74e6-11ed-a69d-78ac4409ff3c,9,Kd1,Qxg2,0:08:45.9,0:08:42.5
9,60eda335-74e6-11ed-a69d-78ac4409ff3c,10,Re1,Bf2,0:08:26.4,0:08:34.1
10,60eda335-74e6-11ed-a69d-78ac4409ff3c,11,Qxf7+,Kd8,0:07:35,0:08:19.3
11,60eda335-74e6-11ed-a69d-78ac4409ff3c,12,Nxd7,Nf6,0:07:21.3,0:08:04.8
12,60eda335-74e6-11ed-a69d-78ac4409ff3c,13,Nxf6,Bxe1,0:06:58,0:07:54.4
13,60eda335-74e6-11ed-a69d-78ac4409ff3c,14,Kxe1,gxf6,0:06:51.6,0:07:51.9
14,60eda335-74e6-11ed-a69d-78ac4409ff3c,15,Qxf6#,NaN,0:06:50.2,NaN
0,2770e196-74e7-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:57.1
1,2770e196-74e7-11ed-a69d-78ac4409ff3c,2,Qh5,Qe7,0:09:57.9,0:09:54.9
2,2770e196-74e7-11ed-a69d-78ac4409ff3c,3,Bc4,g6,0:09:53.9,0:09:53.7
3,2770e196-74e7-11ed-a69d-78ac4409ff3c,4,Qf3,d6,0:09:51,0:09:49.8
4,2770e196-74e7-11ed-a69d-78ac4409ff3c,5,d3,Na6,0:09:47.7,0:09:48.8
5,2770e196-74e7-11ed-a69d-78ac4409ff3c,6,Bg5,f6,0:09:45.2,0:09:42.4
6,2770e196-74e7-11ed-a69d-78ac4409ff3c,7,Bh4,Be6,0:09:34.8,0:09:27.7
7,2770e196-74e7-11ed-a69d-78ac4409ff3c,8,Nc3,Nb4,0:09:21.4,0:09:17.8
8,2770e196-74e7-11ed-a69d-78ac4409ff3c,9,O-O-O,Nxa2+,0:09:14.5,0:09:01.5
9,2770e196-74e7-11ed-a69d-78ac4409ff3c,10,Nxa2,Bxc4,0:09:08.7,0:08:55.5
10,2770e196-74e7-11ed-a69d-78ac4409ff3c,11,dxc4,b6,0:09:06.4,0:08:42.8
11,2770e196-74e7-11ed-a69d-78ac4409ff3c,12,Nb4,Rb8,0:09:01.3,0:08:41.6
12,2770e196-74e7-11ed-a69d-78ac4409ff3c,13,Nc6,Qd8,0:08:58.6,0:08:32.6
13,2770e196-74e7-11ed-a69d-78ac4409ff3c,14,Nxb8,Qxb8,0:08:54.4,0:08:29.3
14,2770e196-74e7-11ed-a69d-78ac4409ff3c,15,Bxf6,Nxf6,0:08:46.9,0:08:25.7
15,2770e196-74e7-11ed-a69d-78ac4409ff3c,16,Qxf6,Rg8,0:08:42.9,0:08:20.7
16,2770e196-74e7-11ed-a69d-78ac4409ff3c,17,Qe6+,Be7,0:08:33.2,0:08:10.3
17,2770e196-74e7-11ed-a69d-78ac4409ff3c,18,Qxg8+,Bf8,0:08:30,0:08:08.3
18,2770e196-74e7-11ed-a69d-78ac4409ff3c,19,Qxh7,Qb7,0:08:26.7,0:08:05.5
19,2770e196-74e7-11ed-a69d-78ac4409ff3c,20,Qxg6+,Ke7,0:08:17.3,0:08:02.1
20,2770e196-74e7-11ed-a69d-78ac4409ff3c,21,Nf3,Qa6,0:08:11.4,0:07:58.3
21,2770e196-74e7-11ed-a69d-78ac4409ff3c,22,Rd5,Qa1+,0:07:42,0:07:54.1
22,2770e196-74e7-11ed-a69d-78ac4409ff3c,23,Kd2,Qxh1,0:07:26.1,0:07:36.5
23,2770e196-74e7-11ed-a69d-78ac4409ff3c,24,Ng5,Qxg2,0:07:04.3,0:07:18.7
24,2770e196-74e7-11ed-a69d-78ac4409ff3c,25,Qf7+,Kd8,0:06:58.5,0:07:14.2
25,2770e196-74e7-11ed-a69d-78ac4409ff3c,26,Qxf8+,Kd7,0:06:57.2,0:07:11.2
26,2770e196-74e7-11ed-a69d-78ac4409ff3c,27,Nf7,Qxf2+,0:06:52.8,0:07:06.4
27,2770e196-74e7-11ed-a69d-78ac4409ff3c,28,Kd3,Qf3+,0:06:45,0:07:02.5
28,2770e196-74e7-11ed-a69d-78ac4409ff3c,29,Kd2,Qf2+,0:06:41.2,0:06:57.4
29,2770e196-74e7-11ed-a69d-78ac4409ff3c,30,Kc3,Qe3+,0:06:38.3,0:06:53.7
30,2770e196-74e7-11ed-a69d-78ac4409ff3c,31,Kb4,Qxe4,0:06:33,0:06:43.5
31,2770e196-74e7-11ed-a69d-78ac4409ff3c,32,Qd8+,Kc6,0:06:22.4,0:06:38.6
32,2770e196-74e7-11ed-a69d-78ac4409ff3c,33,b3,Qxc2,0:06:14,0:06:19.1
33,2770e196-74e7-11ed-a69d-78ac4409ff3c,34,Qa8+,Kd7,0:06:07.9,0:06:15.3
34,2770e196-74e7-11ed-a69d-78ac4409ff3c,35,Qxa7,e4,0:05:59.2,0:06:09.4
35,2770e196-74e7-11ed-a69d-78ac4409ff3c,36,Nxd6,e3,0:05:43.2,0:06:02
36,2770e196-74e7-11ed-a69d-78ac4409ff3c,37,Nb5+,Ke6,0:05:21,0:05:55.4
37,2770e196-74e7-11ed-a69d-78ac4409ff3c,38,Nxc7+,Ke7,0:05:14.7,0:05:49.6
38,2770e196-74e7-11ed-a69d-78ac4409ff3c,39,Qxb6,Qd2+,0:05:09.5,0:05:33.8
39,2770e196-74e7-11ed-a69d-78ac4409ff3c,40,Rxd2,exd2,0:05:01.5,0:05:32.6
40,2770e196-74e7-11ed-a69d-78ac4409ff3c,41,Qg1,Kd7,0:04:57.7,0:05:30.4
41,2770e196-74e7-11ed-a69d-78ac4409ff3c,42,Nb5,Ke6,0:04:53.7,0:05:28.8
42,2770e196-74e7-11ed-a69d-78ac4409ff3c,43,Qd1,Ke5,0:04:50.8,0:05:26.6
43,2770e196-74e7-11ed-a69d-78ac4409ff3c,44,Qxd2,Ke4,0:04:49.3,0:05:25.4
44,2770e196-74e7-11ed-a69d-78ac4409ff3c,45,h4,Kf3,0:04:44.3,0:05:22.4
45,2770e196-74e7-11ed-a69d-78ac4409ff3c,46,h5,Ke4,0:04:42.4,0:05:20.9
46,2770e196-74e7-11ed-a69d-78ac4409ff3c,47,h6,Ke5,0:04:41.3,0:05:19.9
47,2770e196-74e7-11ed-a69d-78ac4409ff3c,48,h7,Ke4,0:04:40,0:05:18.9
48,2770e196-74e7-11ed-a69d-78ac4409ff3c,49,h8=Q,Kf3,0:04:37.7,0:05:17.6
49,2770e196-74e7-11ed-a69d-78ac4409ff3c,50,Qh4,NaN,0:04:34.3,NaN
0,b0864eba-74e8-11ed-a69d-78ac4409ff3c,1,e4,e5,0:10:00,0:09:59.9
1,b0864eba-74e8-11ed-a69d-78ac4409ff3c,2,Qh5,Qf6,0:09:58.3,0:09:58.7
2,b0864eba-74e8-11ed-a69d-78ac4409ff3c,3,Bc4,Bc5,0:09:55.3,0:09:56.4
3,b0864eba-74e8-11ed-a69d-78ac4409ff3c,4,Nf3,d6,0:09:50.3,0:09:55.4
4,b0864eba-74e8-11ed-a69d-78ac4409ff3c,5,d3,Ne7,0:09:48.2,0:09:50.2
5,b0864eba-74e8-11ed-a69d-78ac4409ff3c,6,Bg5,Qg6,0:09:45.3,0:09:27.8
6,b0864eba-74e8-11ed-a69d-78ac4409ff3c,7,Qxg6,Nxg6,0:09:36.4,0:09:25.7
7,b0864eba-74e8-11ed-a69d-78ac4409ff3c,8,Nc3,O-O,0:09:16.2,0:09:23.8
8,b0864eba-74e8-11ed-a69d-78ac4409ff3c,9,Bc1,Nc6,0:09:02.6,0:09:21.8
9,b0864eba-74e8-11ed-a69d-78ac4409ff3c,10,Ng5,h6,0:08:59.4,0:09:18.1
10,b0864eba-74e8-11ed-a69d-78ac4409ff3c,11,Nf3,Nd4,0:08:55.8,0:09:13.9
11,b0864eba-74e8-11ed-a69d-78ac4409ff3c,12,Nxd4,exd4,0:08:52.1,0:09:12.4
12,b0864eba-74e8-11ed-a69d-78ac4409ff3c,13,Na4,Bd7,0:08:48.5,0:09:10.8
13,b0864eba-74e8-11ed-a69d-78ac4409ff3c,14,Nxc5,dxc5,0:08:46.9,0:09:09.6
14,b0864eba-74e8-11ed-a69d-78ac4409ff3c,15,O-O,b5,0:08:33.5,0:09:06.9
15,b0864eba-74e8-11ed-a69d-78ac4409ff3c,16,Bd5,c6,0:08:27.1,0:09:04.3
16,b0864eba-74e8-11ed-a69d-78ac4409ff3c,17,Bb3,b4,0:08:19.9,0:09:00.7
17,b0864eba-74e8-11ed-a69d-78ac4409ff3c,18,Bg5,hxg5,0:08:05.1,0:08:56.8
18,b0864eba-74e8-11ed-a69d-78ac4409ff3c,19,a3,bxa3,0:07:46.8,0:08:55.2
19,b0864eba-74e8-11ed-a69d-78ac4409ff3c,20,bxa3,Be6,0:07:44.1,0:08:53.8
20,b0864eba-74e8-11ed-a69d-78ac4409ff3c,21,Bxe6,fxe6,0:07:40.1,0:08:52.9
21,b0864eba-74e8-11ed-a69d-78ac4409ff3c,22,a4,a5,0:07:29.9,0:08:51.4
22,b0864eba-74e8-11ed-a69d-78ac4409ff3c,23,Rfb1,Rab8,0:07:21.9,0:08:49.4
23,b0864eba-74e8-11ed-a69d-78ac4409ff3c,24,h3,Rxb1+,0:07:01.4,0:08:43.7
24,b0864eba-74e8-11ed-a69d-78ac4409ff3c,25,Rxb1,Ne5,0:06:59.3,0:08:42.1
25,b0864eba-74e8-11ed-a69d-78ac4409ff3c,26,f4,gxf4,0:06:47.8,0:08:41
26,b0864eba-74e8-11ed-a69d-78ac4409ff3c,27,h4,f3,0:06:45.9,0:08:40
27,b0864eba-74e8-11ed-a69d-78ac4409ff3c,28,gxf3,Rxf3,0:06:43.7,0:08:38.9
28,b0864eba-74e8-11ed-a69d-78ac4409ff3c,29,h5,Nxd3,0:06:34.7,0:08:37.8
29,b0864eba-74e8-11ed-a69d-78ac4409ff3c,30,cxd3,Rxd3,0:06:32.3,0:08:36.8
30,b0864eba-74e8-11ed-a69d-78ac4409ff3c,31,Rb8+,Kh7,0:06:23.7,0:08:34.4
31,b0864eba-74e8-11ed-a69d-78ac4409ff3c,32,Kf2,Rh3,0:06:02.7,0:08:32.2
32,b0864eba-74e8-11ed-a69d-78ac4409ff3c,33,Kg2,Rxh5,0:06:00.7,0:08:30.4
33,b0864eba-74e8-11ed-a69d-78ac4409ff3c,34,e5,Rxe5,0:05:57.3,0:08:28.4
34,b0864eba-74e8-11ed-a69d-78ac4409ff3c,35,Ra8,Re2+,0:05:50.1,0:08:25.5
35,b0864eba-74e8-11ed-a69d-78ac4409ff3c,36,Kg1,Re1+,0:05:46.6,0:08:16.8
36,b0864eba-74e8-11ed-a69d-78ac4409ff3c,37,Kf2,Re3,0:05:43.7,0:08:13.8
37,b0864eba-74e8-11ed-a69d-78ac4409ff3c,38,Rxa5,c4,0:05:37.9,0:08:12.4
38,b0864eba-74e8-11ed-a69d-78ac4409ff3c,39,Rc5,c3,0:05:31.5,0:08:11.2
39,b0864eba-74e8-11ed-a69d-78ac4409ff3c,40,Rxc6,e5,0:05:24.3,0:08:10
40,b0864eba-74e8-11ed-a69d-78ac4409ff3c,41,a5,c2,0:05:18.7,0:08:02.3
41,b0864eba-74e8-11ed-a69d-78ac4409ff3c,42,Rxc2,Ra3,0:05:13.1,0:08:01.8
42,b0864eba-74e8-11ed-a69d-78ac4409ff3c,43,a6,Rxa6,0:05:07.2,0:08:00.3
43,b0864eba-74e8-11ed-a69d-78ac4409ff3c,44,Kg3,d3,0:05:03.5,0:07:57.8
44,b0864eba-74e8-11ed-a69d-78ac4409ff3c,45,Rd2,Rd6,0:04:59.4,0:07:56.9
45,b0864eba-74e8-11ed-a69d-78ac4409ff3c,46,Kf3,g5,0:04:54.7,0:07:53.7
46,b0864eba-74e8-11ed-a69d-78ac4409ff3c,47,Ke3,g4,0:04:53,0:07:52.5
47,b0864eba-74e8-11ed-a69d-78ac4409ff3c,48,Rxd3,Rxd3+,0:04:50.9,0:07:51.6
48,b0864eba-74e8-11ed-a69d-78ac4409ff3c,49,Kxd3,g3,0:04:49.7,0:07:51.5
49,b0864eba-74e8-11ed-a69d-78ac4409ff3c,50,Ke2,g2,0:04:48.7,0:07:51.4
